,ConvThread,MessageID,date,UserID,Channel,source,text,is_sarcastic
1270,597.0,2382-03-09,2022-07-04,1324049326,OC - OC.csv,Telegram,Заздрю рускім. Все життя мріяв в дитячій кімнаті макдональдса накатить стопарь... ,1
1271,606.0,2351-10-13,2022-06-28,1216450107,OC - OC.csv,Telegram,В наглядову раду укроборонпрому,1
1272,611.0,2335-01-29,2022-06-24,515900894,OC - OC.csv,Telegram,"Ах ти ти що це ж НАША НАЦІЯ БУДЕ ВЕЛИКОЮ уххх
",1
1273,628.0,2232-12-29,2022-06-06,476449907,OC - OC.csv,Telegram,мається на увазі Стерненко така ж іпсо як і торонто,1
1274,635.0,2167-11-29,2022-05-23,530492809,OC - OC.csv,Telegram,"ви шо, це ж ""неначасі"", це роз'єднує людей
",1
1275,637.0,2151-11-11,2022-02-25,352354917,OC - OC.csv,Telegram,Текст від невідомих без жодних посилань. Зовсім не сходе на черговий фейк,1
1276,639.0,2145-06-14,2021-12-25,352354917,OC - OC.csv,Telegram,"- Вірність робітничому класу
- Вірність партії
- Вірність комунізму
- Будівельники комунізму
Дійсно, де ж",1
1277,641.0,2137-04-05,2021-11-07,352354917,OC - OC.csv,Telegram,"Змова некрожидобандерівців які підроблюють статистку аби більше людей вакцинувались й вони змогли воскресити Волан де Морта за допомогою мережі 5G у чіпах, очевидно ж
",1
1278,642.0,2134-09-08,2021-09-29,352354917,OC - OC.csv,Telegram,"До речі, міг бути контроль людей через 5G, в результаті виборці Трампа голосували за Байдена",1
1279,644.0,2128-02-17,2021-09-06,500834319,OC - OC.csv,Telegram,"Ало, підрусняві ліваки
У мене до вас просто ГЕНІАЛЬНЕ питання

",1
1280,645.0,2122-04-05,2021-08-16,352354917,OC - OC.csv,Telegram,"Це ми просто не експерти з якогось центру, а дурні люди які використовують факти з реальності. А от розумні люди жруть кремлівські методички й не питають що та як",1
1281,647.0,2099-05-02,2021-05-30,352354917,OC - OC.csv,Telegram,"Або 11 з 25, справжне засилля",1
1282,649.0,2086-08-19,2021-05-12,352354917,OC - OC.csv,Telegram,"Загалом типова ""опора нації"", не те що всякі ліберали та націоналісти",1
1283,650.0,2069-06-16,2021-04-29,334802476,OC - OC.csv,Telegram,"Кажуть що там тойво, в Ізраїлі вже індійський штам ковідки....

Буде ще веселіше ",1
1284,652.0,2036-12-31,2021-04-16,352354917,OC - OC.csv,Telegram,Вся країна й ще двадцять мільйонів зверху поїхали,1
1285,661.0,4510-10-23,2023-11-08,126642968,OC - OC.csv,Telegram,"Та нашо нам та Гєйропа !
Ми турбо-потужна вкраїнчикова нація-хуяція, самі навіть ядєрку збудуємо 🙈
І три Мрії на рік ! Максимум - 5
",1
1286,662.0,4202-02-09,2023-08-30,177709004,OC - OC.csv,Telegram,"Бо в нас усі в крайнощі кидаються.Хоча ще чекаємо що на бодікамерах.
До того це зараз дуже зручний інфопривід лайна на поліцію накинути, типу:""Дивись, пересічний Микола, ти наступний, коли відмовишься від повістки(вставте щось своє)""",1
1287,663.0,4153-10-31,2023-08-12,126642968,OC - OC.csv,Telegram,"Ну це ще не як при Янику !
Це ще тєрпімо 🙏
Он при Янику за фіскалами заходив одразу Саша Стоматолог, а щяс ще нічо 
Ми потєрпім, зєлєнській хороший ❤️❤️❤️ , просто боярє плохіє 😢
",1
1288,664.0,4060-12-06,2023-07-18,578284288,OC - OC.csv,Telegram,"
Ні, бо бачення приблизно наступне - ви нам даєте гроші на бази, а ми вже якось самі їх побудуємо.
",1
1289,665.0,3936-06-14,2023-06-20,303391139,OC - OC.csv,Telegram,"Продали Україну, тепер наберуть кредитів на 50млрд під 1000%, а потім нам і нашим дітям, простим людям за те відплачуватись, поки зєлєбобік все розкрадає і їде на майямі по ананаси.
Не має сечі терпіти ці пекельні борошна!
",1
1290,666.0,3542-05-01,2023-03-03,578284288,OC - OC.csv,Telegram,"Оу єєє, тепер не треба готівкови бакси дрібними купюрами, щоб на чай там лишати та гаванських повій знімати, всі з пластиком будуть…
",1
1291,667.0,3245-03-25,2022-12-21,1240032446,OC - OC.csv,Telegram,"
твоя задача хвалити вєлічяйшева, а не питання задавати, нє?
",1
1292,669.0,2177-02-04,2022-05-25,748486921,OC - OC.csv,Telegram,"то ви ще забули нагадати про феєричну ""міцність"" дії  проти хакерських атак що були десь за тиждень перед війною.",1
1293,670.0,4085-02-03,2023-07-23,395484050,OC - OC.csv,Telegram,"я не поняла цього дивного формулювання про ""заходять дуже далеко - супергерої ЛГБТ+"", типу ??? просто така інклюзивність що ще жодного героя лгбт на великих екранах не було, жах як далеко зайшли, як таке пережити ",1
1294,671.0,4083-11-19,2023-07-23,633067658,OC - OC.csv,Telegram,"То все - по-батькові. Це така древньо-руська традиція в Одесі
",1
1295,5.0,4409-03-24,2024-01-02,681903797,op_inf - op_inf.csv,Telegram,На все воля божа .,1
1296,27.0,4224-01-18,2023-12-15,639275251,op_inf - op_inf.csv,Telegram,"Це адмін намагається вичислити наші домівки?

",1
1297,40.0,4137-12-24,2023-12-06,963436905,op_inf - op_inf.csv,Telegram,Ой все. Не вміете правильно ківі їсти!!!)),1
1298,53.0,4066-08-22,2023-11-28,341753929,op_inf - op_inf.csv,Telegram,"я говорив виключно про Верховну Раду. Тому що місцевих чинуш вибирали самі ж і місцеві люди. До того, що пиздить місцевий чинуша немає відношення той хто серед тих 450 у ВР сидить. А взагалі це ж сам Зеленський винен в тому, що десь в залупах Закарпатської області, свої ж люди вибрали бандюгана. 
",1
1299,70.0,3980-10-28,2023-11-21,292416812,op_inf - op_inf.csv,Telegram,Головне що в нас слава богу виготовляють за 1.8 року,1
1300,75.0,3957-01-27,2023-11-18,6254260280,op_inf - op_inf.csv,Telegram,Ні всі помрем😒,1
1301,104.0,3783-03-29,2023-10-23,1183288926,op_inf - op_inf.csv,Telegram,"Невже готуються до чогось?🤓
",1
1302,105.0,3778-05-22,2023-10-22,443710403,op_inf - op_inf.csv,Telegram,"та літаки летять до заходу України, це правда🙄🙄
ракети вони випускають прям над областю
ви що не знаєте цього?!
чого вас у школах вчили??
",1
1303,133.0,3588-03-18,2023-09-16,985547460,op_inf - op_inf.csv,Telegram,"Арєстовіч,жданав,піантковскій,іван єкавіна😂
",1
1304,144.0,3540-02-11,2023-09-09,1037110592,op_inf - op_inf.csv,Telegram,Китайська народна демократична республіка,1
1305,146.0,3522-10-17,2023-09-07,373204248,op_inf - op_inf.csv,Telegram,"Ні, ви не розумієте, треба негайно роздавати звання тим, хто незрозуміло що робить, але дуже розпіарений ",1
1306,151.0,3440-03-20,2023-08-30,1222620078,op_inf - op_inf.csv,Telegram,"звісно, а то у «відповідь» війна не дай бог почнеться",1
1307,153.0,3440-02-09,2023-08-30,353742270,op_inf - op_inf.csv,Telegram,"о, ні, в жодному разі, вони ж тоді ""у відповідь"" обстріляють Київ 

",1
1308,161.0,3331-07-06,2023-08-22,681903797,op_inf - op_inf.csv,Telegram,"Ти просто не розумієш, кожному ж потрібно дати пораду або зауваження, щоб було що обговорювати.) ",1
1309,193.0,2972-04-27,2023-07-23,423064530,op_inf - op_inf.csv,Telegram,"Ми голі,босі,бідні як церковні миші ",1
1310,199.0,2923-02-14,2023-07-17,423064530,op_inf - op_inf.csv,Telegram,"опять будуть бомбити,за мост ",1
1311,266.0,2341-11-06,2023-05-01,2102977258,op_inf - op_inf.csv,Telegram,"Коротше. Вишліть те, що є в кожному холодильнику.

Червоної риби 2кг
Стейки телячі 6шт
Червоної ікри бочку 

 ",1
1312,270.0,2276-02-04,2023-04-10,612996622,op_inf - op_inf.csv,Telegram,"Якби ж то всім, курсантам хуй, ми ж не військовослужбовці. Ми ж не ходимо в наряди, ми ж не приймали участь у бойових діях. ",1
1313,273.0,2268-08-06,2023-04-06,5905131002,op_inf - op_inf.csv,Telegram,"Перечитайте повідомлення. Їх же вдалося зупинити, тому цього разу дєвачкі  Фьодари живі
",1
1314,310.0,2030-04-14,2023-01-20,1124309998,op_inf - op_inf.csv,Telegram,"Ви дивитесь на речі поверхнево.
Гляньте глибше.

",1
1315,311.0,2025-06-19,2023-01-17,1553070255,op_inf - op_inf.csv,Telegram,"Бо мова не на часі, а під яким прапором неважливо, головне що мир🤡
",1
1316,318.0,1958-11-29,2022-12-25,469451761,op_inf - op_inf.csv,Telegram,"Ой, ми і так вже дуже сильно їх «любимо»! Давай, давай - і «любитимемо» ще дужче!!!
",1
1317,321.0,1930-04-14,2022-11-16,1456397959,op_inf - op_inf.csv,Telegram,"так так, по фото ордазу видно що то наша ППО... ",1
1318,0.0,9681-09-16,2024-01-10,6242005855,pryv_mem - pryv_mem.csv,Telegram,Тепер зрозуміло де адміни будуть тратити гроші які їм дав грінкевич,1
1319,13.0,9643-08-08,2024-01-03,585587810,pryv_mem - pryv_mem.csv,Telegram,"Всього 3.2? 
",1
1320,17.0,9615-11-17,2023-12-29,395365237,pryv_mem - pryv_mem.csv,Telegram,Ого не с300 а російська?  Та там яйця сталі хтось відростив.,1
1321,31.0,9560-09-30,2023-12-19,1138945111,pryv_mem - pryv_mem.csv,Telegram,"Отже на оптимістичні 15 лямів людей чоловічої статі в Україні, 2.5 ляма на фронт та інші на ""економічний фронт"")) Це не враховуючи пенсіонерів, дітей та тих кому ще 27 немає.
",1
1322,32.0,9555-09-18,2023-12-19,332624756,pryv_mem - pryv_mem.csv,Telegram,Про чоловіка Оксани Лазаренко,1
1323,41.0,9523-09-18,2023-12-12,1701463694,pryv_mem - pryv_mem.csv,Telegram,"І звідки інформація, що вони російські? Може це угорці ",1
1324,64.0,9434-05-08,2023-11-24,776599111,pryv_mem - pryv_mem.csv,Telegram,"Та ти що,а я про це не знав. ",1
1325,97.0,9344-02-01,2023-11-04,5262755715,pryv_mem - pryv_mem.csv,Telegram,Прикольно,1
1326,101.0,9340-06-13,2023-11-03,633737167,pryv_mem - pryv_mem.csv,Telegram,"Ооо
Ну як за часів Януковича, то дівчина тоді молодець що бігала по трасі 
",1
1327,103.0,9332-08-06,2023-11-02,361218103,pryv_mem - pryv_mem.csv,Telegram,"Ого як швидко СБУ працює

",1
1328,106.0,9324-09-08,2023-10-31,1069502399,pryv_mem - pryv_mem.csv,Telegram,"Я довіряю телемарафону особливо ""експертам"" типу жданова,аристовича,світана. ",1
1329,110.0,9291-10-29,2023-10-25,664866430,pryv_mem - pryv_mem.csv,Telegram,Це точно про трампа а не зеленського мова?,1
1330,119.0,9261-01-07,2023-10-18,1129183772,pryv_mem - pryv_mem.csv,Telegram,"Альтернативи епіку точно немає, поки він не появився, люди будувались і робили ремонт з гамна і палок ",1
1331,120.0,9260-12-30,2023-10-18,676401393,pryv_mem - pryv_mem.csv,Telegram,"А Татаров тут до чого? Він, між іншим, країну зараз рятує! ",1
1332,139.0,9189-11-27,2023-10-06,395365237,pryv_mem - pryv_mem.csv,Telegram,Взагалі не треба нічого постити бо ракета прилетить .,1
1333,142.0,9158-10-01,2023-09-29,684252425,pryv_mem - pryv_mem.csv,Telegram,"Генпрокуратура зайтята терористом стерненком, нащо їм той добрий вагініровец ",1
1334,143.0,9157-08-28,2023-09-29,252781402,pryv_mem - pryv_mem.csv,Telegram,"Головне не хвилюйся, @orhideous каже що все норм, просто клімат повертається до того, який має бути. А воду ви ж брали ж якось раніше, то й набирайте її так. Повертаємось до життя прадідів, повертаємось до істоків! 19-те століття, привіт 🤡

",1
1335,144.0,9157-08-28,2023-09-29,252781402,pryv_mem - pryv_mem.csv,Telegram,"Головне не хвилюйся, @orhideous каже що все норм, просто клімат повертається до того, який має бути. А воду ви ж брали ж якось раніше, то й набирайте її так. Повертаємось до життя прадідів, повертаємось до істоків! 19-те століття, привіт 🤡

",1
1336,146.0,9145-05-03,2023-09-26,299895561,pryv_mem - pryv_mem.csv,Telegram,"гарний дубляж, пасхалки прикольні
особливо у відео про правду в інтернеті
",1
1337,157.0,9085-11-22,2023-09-18,279402505,pryv_mem - pryv_mem.csv,Telegram,"Ну народ же вчили що нужно разделять простых граждан и преступные власти 
Видно погано ми вчимося 😂

",1
1338,160.0,9076-09-02,2023-09-16,887813681,pryv_mem - pryv_mem.csv,Telegram,Яка важлива інфа ©,1
1339,168.0,9032-12-10,2023-09-08,607072609,pryv_mem - pryv_mem.csv,Telegram,"То їдь в свій їбучий саратов.
(Зроз, я зрозумів)

",1
1340,6,9658-07-24,2024-01-06,404272060,pryv_mem - pryv_mem.csv,Telegram,Бо ми джерело їхніх проблем ,1
1341,177.0,9004-07-17,2023-09-04,5459282261,pryv_mem - pryv_mem.csv,Telegram,"А взагалі то все Зеленський 
Всі хто б не був при керуванні всі все мають знати і контролювати , бо це ж при владі ! 
Хлопе в нас люди 30 років мову державну опановують , що ти хочеш від логіки в закупках !



 ",1
1342,183.0,8986-07-31,2023-09-01,645797475,pryv_mem - pryv_mem.csv,Telegram,"😱
Як неймовірно! ",1
1343,184.0,8985-03-19,2023-09-01,224879474,pryv_mem - pryv_mem.csv,Telegram,Варто було лише Рєзнікову звільнитись,1
1344,186.0,8965-06-02,2023-08-30,401435394,pryv_mem - pryv_mem.csv,Telegram,"Ще секунданти треба, і білі фраки. Ось тоді, по ввдмашці, могли б стрілятися ",1
1345,188.0,8957-01-27,2023-08-30,544553422,pryv_mem - pryv_mem.csv,Telegram,"Поліція має літати дронами як пацани на фронті, а потім заказним листом запрошувати в суд",1
1346,200.0,8928-11-13,2023-08-27,367595079,pryv_mem - pryv_mem.csv,Telegram,"І смертну кару!!!!!!

",1
1347,203.0,8914-12-22,2023-08-25,242778423,pryv_mem - pryv_mem.csv,Telegram,"
Але ж ну не міг гетман! всієї України! вісім років не робити цього! Перемога можлива тільки завдяки порошенку! Аве!",1
1348,206.0,8887-03-26,2023-08-21,851335453,pryv_mem - pryv_mem.csv,Telegram,"Західний світ постійно розмовляє з Адольфом Гітлером 21-го сторіччя? Це перемога, товариші! ",1
1349,213.0,8876-07-20,2023-08-20,320854867,pryv_mem - pryv_mem.csv,Telegram,Нахєра це говорити???,1
1350,218.0,8874-12-27,2023-08-19,5562814490,pryv_mem - pryv_mem.csv,Telegram,"поки військові на передовій, вони проводять вечірки.. всім повістки
",1
1351,224.0,8870-12-10,2023-08-19,923912402,pryv_mem - pryv_mem.csv,Telegram,"Схема:
>Вкидуєш сумнівну думку
>Дивишся реакцію людей
>Негативна
>Бля пацани 

",1
1352,230.0,8858-07-31,2023-08-17,5212544919,pryv_mem - pryv_mem.csv,Telegram,Радує що газ і нафта у нас українські,1
1353,231.0,8847-02-15,2023-08-16,729727658,pryv_mem - pryv_mem.csv,Telegram,Тож скільки стадіонів в селі на 200 рил ),1
1354,242.0,8797-08-21,2023-08-09,1604889282,pryv_mem - pryv_mem.csv,Telegram,"А от коли мілітарист Зеленський нарешті перестане роздмухувати полумʼя війни і сяде за стіл переговорів із путіним- тоді й буде мир.
",1
1355,249.0,8731-09-02,2023-07-29,976664161,pryv_mem - pryv_mem.csv,Telegram,"Після кєрноса замкєрноса, тільки ще й тупий. Тєрєхов йобаний крадій і сєпар. І тупий. Не розуміє, що часи трішечки  змінились",1
1356,257.0,8694-06-07,2023-07-23,353427461,pryv_mem - pryv_mem.csv,Telegram,"Пффф, чергова інста блогерка якій какая разніца

",1
1357,260.0,8680-04-30,2023-07-21,530492809,pryv_mem - pryv_mem.csv,Telegram,"скажіть обоссаничу, може він не знає
роботи багато
",1
1358,278.0,8652-06-12,2023-07-18,1389967022,pryv_mem - pryv_mem.csv,Telegram,"згоден, чому ми під час повномасштабної війни не маємо права трахатися з лівими людьми, нюхати кокаїн і пити до обригування всього шо бачимо?

",1
1359,301.0,8540-12-31,2023-07-05,396750322,pryv_mem - pryv_mem.csv,Telegram,"якби не Ви я й далі не знав би
",1
1360,311.0,8491-11-12,2023-06-28,388478212,pryv_mem - pryv_mem.csv,Telegram,Ура. Хоч хтось це сказав. Потрібно заборонити зарубіжню культуру,1
1361,314.0,8472-09-19,2023-06-26,929233426,pryv_mem - pryv_mem.csv,Telegram,"ухх, ща в Білорусі як набере собі ще більше бійців і як піде на Москву неочікувано
",1
1362,319.0,8447-09-22,2023-06-24,475480067,pryv_mem - pryv_mem.csv,Telegram,Всієї правди ми не дізнаємось усе одно. Тому пропоную не розхитувати човен і чекати,1
1363,321.0,8431-07-31,2023-06-23,332544433,pryv_mem - pryv_mem.csv,Telegram,"І Притула і Стерненко і Чмут, то всьо бАндіти! А от цей мужчина правильний і святий)) ",1
1364,322.0,8411-10-26,2023-06-20,287181890,pryv_mem - pryv_mem.csv,Telegram,Лисий бо хіміотерапія)),1
1365,334.0,8353-02-21,2023-06-10,67979619,pryv_mem - pryv_mem.csv,Telegram,"це найбільше зараз курортне місце влітку, було б ще таке в іншому регіоні - можливо було б так саме(окрім святої Галичини, звісно).",1
1366,336.0,8314-05-14,2023-06-06,1099559049,pryv_mem - pryv_mem.csv,Telegram,"у світі ще ночь, усі сплять ",1
1367,341.0,8303-02-27,2023-06-05,613681483,pryv_mem - pryv_mem.csv,Telegram,"Чому тоді по ланцюжку логічному не садять 73% дорослого населення країни) Бо вибрали Зеленського, той назначав посадовців нижче і т.д. по ланцюжку)
",1
1368,343.0,8292-02-20,2023-06-04,718719433,pryv_mem - pryv_mem.csv,Telegram,"Ору, оце аргументи вже ніхуйові, знімаю шляпу",1
1369,345.0,8281-04-10,2023-06-03,223635661,pryv_mem - pryv_mem.csv,Telegram,Ну як гопота з Салтівки може бути цивілізаційно позитивна в уяві вельмишановного пана зі Львова? Це ж другосортні люди.,1
1370,347.0,8265-08-01,2023-06-01,392382081,pryv_mem - pryv_mem.csv,Telegram,"ти отримав на банку 100к грн щоб купити приціл свому товарищу на фронт. Виплати з цієї банки 19% та купуй які завгодно товари ті шо без податку лол

",1
1371,351.0,8237-01-08,2023-05-29,503318278,pryv_mem - pryv_mem.csv,Telegram,Ніколи русня не сиділа в наших пібліках ,1
1372,358.0,8219-09-12,2023-05-27,606043799,pryv_mem - pryv_mem.csv,Telegram,То я це й мала на увазі...,1
1373,359.0,8211-06-17,2023-05-26,372888019,pryv_mem - pryv_mem.csv,Telegram,А що можна відмовитись від дудки на алкашку? Крууууть,1
1374,372.0,8129-11-29,2023-05-16,1956434228,pryv_mem - pryv_mem.csv,Telegram,"Так. І Данилов казав, що з 2021 року знали. І офігенно підготувалися",1
1375,383.0,8044-10-11,2023-05-05,5130523442,pryv_mem - pryv_mem.csv,Telegram,"Так, тому треба донатити тільки повіреним скамерам  ",1
1376,385.0,8036-08-08,2023-05-04,585239071,pryv_mem - pryv_mem.csv,Telegram,"Фууу, колаборанти
",1
1377,386.0,8024-10-23,2023-05-02,551857941,pryv_mem - pryv_mem.csv,Telegram,"Цікаво дивитись це, прочитавши перед цим книгу",1
1378,396.0,7982-01-27,2023-04-26,1099559049,pryv_mem - pryv_mem.csv,Telegram,Ну хоч жінка до Голівуд скаталась,1
1379,399.0,7927-07-09,2023-04-17,5143509304,pryv_mem - pryv_mem.csv,Telegram,Звичайно нічого поганого немає . ,1
1380,400.0,7910-06-20,2023-04-14,287814970,pryv_mem - pryv_mem.csv,Telegram,"""В Советском Союзе мы все жили мирно! Чурки, хачи, хохлы, бульбаши, жиды, чукчи там с мордвой сраной и русские) Чё щас началось-то?) Америка виновата!"" ",1
1381,401.0,7905-05-18,2023-04-14,538377817,pryv_mem - pryv_mem.csv,Telegram,"Та ну. Не може бути 🤯
",1
1382,403.0,7888-02-28,2023-04-12,358715689,pryv_mem - pryv_mem.csv,Telegram,Ви ніпанімаєтє ета всьо путен!!! Прастиє русскіє протіф вайни!!! Міру мір!!! ,1
1383,413.0,7842-06-30,2023-04-05,456694527,pryv_mem - pryv_mem.csv,Telegram,"Ніколи такого не було. Во диво.
",1
1384,423.0,7805-12-25,2023-03-31,545502681,pryv_mem - pryv_mem.csv,Telegram,"Голі босі, внуки віддавати будуть
",1
1385,441.0,7754-09-24,2023-03-25,816375503,pryv_mem - pryv_mem.csv,Telegram,Почитай коменти. Сядуть і героїчно потягнуть.,1
1386,448.0,7737-11-09,2023-03-22,421151641,pryv_mem - pryv_mem.csv,Telegram,"Так це ж було вже
",1
1387,452.0,7723-11-01,2023-03-20,125941917,pryv_mem - pryv_mem.csv,Telegram,"Вас треба ізолювати від суспільства, ви якийсь неправильний)) ",1
1388,453.0,7721-05-11,2023-03-20,1216450107,pryv_mem - pryv_mem.csv,Telegram,Ех ушла епоха,1
1389,459.0,7696-08-06,2023-03-17,816423688,pryv_mem - pryv_mem.csv,Telegram,"Хм... А чи не значить це, що ми почали продавати електрохарчування в Європу !?!? зрадонька...
",1
1390,466.0,7650-11-08,2023-03-09,1080924478,pryv_mem - pryv_mem.csv,Telegram,"Притула, де знімки з супутника?? 

",1
1391,483.0,7569-08-09,2023-02-28,765418222,pryv_mem - pryv_mem.csv,Telegram,"Треба більше дозволяти росіянам виїжати в інші країни, вони ж проти війни.",1
1392,484.0,7545-09-11,2023-02-26,358715689,pryv_mem - pryv_mem.csv,Telegram,але адміни тупі. ОЧевидно же що нема. Ми що варвари щоб пам'ятники зносити? Пропоную відновити пам1ятники леніну як творцю УкрАїни,1
1393,496.0,7467-12-11,2023-02-16,397860454,pryv_mem - pryv_mem.csv,Telegram,"Ля терміново їй громадянство як Нєвзорову!!!111 вона була за вільну і незалежну Україну завжди!!!11111
",1
1394,503.0,7438-02-22,2023-02-13,503318278,pryv_mem - pryv_mem.csv,Telegram,"Взагалі норм, в нас же навіть судимий президент був, то ж міністр чи депутат не є чимось екстраординарним. 
",1
1395,506.0,7427-08-15,2023-02-11,1324243591,pryv_mem - pryv_mem.csv,Telegram,Мда тепер вони наш флот знищать((((,1
1396,509.0,9596-07-10,2023-12-26,255751650,pryv_mem - pryv_mem.csv,Telegram,"Пизда скільки в нас тих су-24. На кожну ракету по мінус два літаки

",1
1397,510.0,9384-10-25,2023-11-13,442591331,pryv_mem - pryv_mem.csv,Telegram,"А вони правдиві 😂😂😂 хоч деркач і зрадник, але на плівках про Порошенко то все правда 😂😂😂 ",1
1398,511.0,8858-07-31,2023-08-17,5212544919,pryv_mem - pryv_mem.csv,Telegram,Радує що газ і нафта у нас українські,1
1399,512.0,8184-10-19,2023-05-23,302604225,pryv_mem - pryv_mem.csv,Telegram,"Лице 1 в 1
",1
1400,514.0,7897-03-02,2023-04-13,428388036,pryv_mem - pryv_mem.csv,Telegram,"Нащо ти зраду розганяєш? Буданов прямим текстом казав, весною заміс, літом в Крим відпочивати, Росія на 3 частини, навіть карту показував. А це керівник ГУР , посадова особа. А ти тут іпсо розганяєш, може ти ФСБшник провокатор ???
",1
1401,515.0,7720-07-17,2023-03-20,219890781,pryv_mem - pryv_mem.csv,Telegram,"Оце мужчина, отримав нагороди в різних видах внутрішніх служб в трьох різних країнах. І спецназ, і ФКС, і МВД. Нам би таких побільше 💪
",1
1402,1.0,2817-10-19,2024-01-14,1054118152,RasaShevchenka - RasaShevchenka.csv,Telegram,"Тому я боюся покоління альфа. Я сприймала це як сюр, рефлексувала.",1
1403,10.0,2732-09-22,2023-09-27,543137515,RasaShevchenka - RasaShevchenka.csv,Telegram,1 в 1 прямо,1
1404,14.0,2705-09-15,2023-09-07,298459715,RasaShevchenka - RasaShevchenka.csv,Telegram,я бачу ти дуже добре розумієш транс жінок і як їм живеться ,1
1405,18.0,2688-07-29,2023-08-22,442026586,RasaShevchenka - RasaShevchenka.csv,Telegram,"А як же, пропустить альбом від любімки — це гріх
",1
1406,26.0,2632-01-29,2023-07-07,151815635,RasaShevchenka - RasaShevchenka.csv,Telegram,"вайб чоловіки терпіти не можуть своїх жінок, а жінки намагаються затягнути чоловіків в шлюб, а чоловікам цього не хочеться взагалі, хаха як це дотепно і правдиво",1
1407,27.0,2615-03-08,2023-06-28,5039705248,RasaShevchenka - RasaShevchenka.csv,Telegram,"Ми просто не розуміємо, вони розбираються ✨",1
1408,39.0,2560-08-14,2023-06-02,641384215,RasaShevchenka - RasaShevchenka.csv,Telegram,Ну жадан прямо таки бидляк з бидляків,1
1409,46.0,2468-09-21,2023-04-18,442026586,RasaShevchenka - RasaShevchenka.csv,Telegram,"Який жах, затравили бідосю в інтернеті🥺
Ми можемо чимось допомогти?

",1
1410,53.0,2396-01-18,2023-03-05,826034932,RasaShevchenka - RasaShevchenka.csv,Telegram,"Вийди звідси, розбійник ",1
1411,59.0,2336-12-30,2023-02-12,281192895,RasaShevchenka - RasaShevchenka.csv,Telegram,"Нє, ну Полтава дуже далеко що від Сум, що від рОСІЇ, тому тобі не зрозуміти його травму… 
",1
1412,66.0,2285-04-28,2023-02-01,1008095769,RasaShevchenka - RasaShevchenka.csv,Telegram,"Ой? Що? Тепер вже то не шмари на один раз , та? Тепер вже не весело? А що таке ? 🤔🤔🤔 ",1
1413,83.0,2105-01-02,2022-12-10,306044884,RasaShevchenka - RasaShevchenka.csv,Telegram,Ну це ж творчі люди тіпо)))))),1
1414,92.0,2826-12-21,2024-01-26,1019584375,RasaShevchenka - RasaShevchenka.csv,Telegram,за вами слідкує начяльнік ,1
1415,93.0,2741-11-28,2023-10-05,298459715,RasaShevchenka - RasaShevchenka.csv,Telegram,слава біфобії ,1
1416,0.0,2454-12-13,2024-02-11,42676890,regionality - regionality.csv,Telegram,"гуд) треба ще більше алкашки та цигарок всюди)
",1
1417,8.0,2331-01-26,2023-08-28,391600870,regionality - regionality.csv,Telegram,"Вийшов до надприбутку, респект таким бізнесменам ",1
1418,17.0,2245-06-22,2023-05-09,859428237,regionality - regionality.csv,Telegram,"ви не розумієте, як чоловіча думка може не враховуватися в жіночому русі!!!! ",1
1419,21.0,2185-02-05,2023-02-16,1466401073,regionality - regionality.csv,Telegram,"наш народ досить непередбачуваний ... гляди , як кінчиться війна , то в пошуках всіх бід погонять зєлєбобу  і поставлять назад нашого гетьмана ",1
1420,32.0,2163-10-07,2023-01-17,700750795,regionality - regionality.csv,Telegram,100% негайно видайте цьому біднесенькому росіянину українське громадянство,1
1421,36.0,2105-06-07,2022-10-22,659133524,regionality - regionality.csv,Telegram,"Ага, я ж завжди захожу сюди і дой*буюсь до людей) 😄 ",1
1422,13.0,3169-03-11,2020-09-28,329332992,RomanSkrypin - RomanSkrypin.csv,Telegram,"А хто це??
",1
1423,16.0,3145-04-14,2020-09-17,624067515,RomanSkrypin - RomanSkrypin.csv,Telegram,Моршинська))))))))))))))))) ,1
1424,28.0,3075-08-03,2020-08-17,1105207771,RomanSkrypin - RomanSkrypin.csv,Telegram,Знову 20 людей вийшло,1
1425,35.0,3030-07-03,2020-08-07,308308899,RomanSkrypin - RomanSkrypin.csv,Telegram,"виходить, справа не у конкретному випадку, а в суспільному резонансі. то що ж це - Арсен грає на публіку?!!! о ні!!! ",1
1426,45.0,2972-04-12,2020-07-21,1105207771,RomanSkrypin - RomanSkrypin.csv,Telegram,"Єдине, що можна сказати - Аваков потужний міністр",1
1427,55.0,2893-03-26,2020-06-21,329332992,RomanSkrypin - RomanSkrypin.csv,Telegram,Ну треба ж якось казну наповнювати,1
1428,58.0,2874-12-05,2020-06-15,1105207771,RomanSkrypin - RomanSkrypin.csv,Telegram,"І треба звернути увагу, що він 'потужний міністр'. А що було б з менш потужним!? ",1
1429,62.0,2840-12-05,2020-05-30,662427001,RomanSkrypin - RomanSkrypin.csv,Telegram,20 століття Фокс знімало а земля взагалі то пласка,1
1430,76.0,2692-01-05,2020-04-04,624067515,RomanSkrypin - RomanSkrypin.csv,Telegram,Шок-контент. 18+. Сівохо набухвася ,1
1431,89.0,2624-02-26,2020-03-22,698409414,RomanSkrypin - RomanSkrypin.csv,Telegram,"Ага мені так подобається, з 423 депутатів 2 захворіли(+ і Разумков уже пройшов тест), а з мінімум 37 млн захворіло (на вчора) 45 людей, тести розподілені рівномірно",1
