,is_sarcastic,text,source
5789,0,@ignalion який саме?,Twitter
10716,0,Це в нормальному світі меблеві фірми займаються меблями. А на раші не факт.,Telegram
10070,0,Совість замучила,Telegram
6171,0,"о да, найулюбленіша в них",Twitter
5137,0,треба собі таку шапку http://static.bershka.net/4/photos/2014/I/0/1/p/9369/412/425/9369412425_2_1_3.jpg?timestamp=1409298877935 …,Twitter
4115,0,"Тягнибок про Яценюка на ІНТЕРІ - щур загнаний у кут собі ногу відгризає.
https://youtu.be/HHKi63VNdMg 

ок-ок)))
НА ІНТЕРІpic.twitter.com/LgtOcCbRCL",Twitter
5414,0,"@Amenique важко сказати шо сподовався, тобто це не те слово... Це був потрібний фільм",Twitter
7509,0,@kaban_illia @mtokarev4 Він заправляється?,Twitter
5855,0,@kashasaltsova їх майбутніми сусідами будуть сусіди по камері.,Twitter
6014,0,"@Step_gluon_ схоже, сама про те не думаючи, зробила для @Lila_Muse #ff_ua ;)",Twitter
5468,0,Спитай в аптеці Дротаверін - це бюджетний аналог,Twitter
4055,0,такі справи шо @Fresh_UA_ мейд май івнінг перехадящий в найт.,Twitter
10142,0,"а не те, що її ніхто не веселить 😅",Telegram
5834,0,"Як взагалі з тими сумочками ходити можна 
Не розумію
Не зручно ж",Twitter
4696,0,"@pinksyrop то йди вже,кицю)",Twitter
7540,0,@huvorzel1 Ні. Ску-нс,Twitter
5821,0,"2 (@ Кафе ""4 студія"" in Львів, Львівська обл.) https://www.swarmapp.com/c/kpj9hT8kuGe ",Twitter
9618,0,"""Овочі кричать, коли ви їх зриваєте""
окей, жремо каміння)",Telegram
5712,0,"Якщо до 00:00 нам не повернуть Сватів, ми ідемо на штурм.",Twitter
5623,0,я шарю)) але сирі!#,Twitter
5368,0,"@melissFriday Клас, приiзди! Буду рада з тобою розвiртуалитись ;) У тебе в Мацкв€ сеструня, наскiльки я пам'ятаю? =)",Twitter
9799,0,Дуже м'який був. не дисциплінований. переймався щоб не образити когось з підлеглих,Telegram
10116,0,"Поляки розвертають. Краще Румунія, а потім вже куди хочеш",Telegram
9592,0,"Все правильно розумієш, почав уже фізичну підготовку",Telegram
4019,0,не пройшло й року як я все-таки перевелась в дорослу лікарню. там всьо так складно і дорого((,Twitter
4518,0,"Сумніваюсь щось
Або тоді ти на то тратиш дохуїще часу",Twitter
10214,0,ти вважаєшь дохуя зеків захоче з нар пійти воювати ?,Telegram
4936,0,@Inarius_ а що хочуть за ремонт?,Twitter
6557,0,"Ммм безкоштовні шоти синьо-жовті, і наші сусіди збираються сфотографувати, напоїти ними всіх, й відправляти москалям. Жах.",Twitter
4641,0,"Згадала чому перестала то слухати 
Бля",Twitter
9673,0,"> Гендиректор агенції Гроссі закликав утримуватися від дій, які суперечать п'яти принципам МАГАТЕ

Цікаво, чи входить в цей перелік ЇБУЧЕ ВІЙСЬКОВЕ ЗАХОПЛЕННЯ АТОМНОЇ, СУКА, СТАНЦІЇ",Telegram
6346,0,Збираємося в похід в Подільські Товтри. Бажаючі приєднатися - маякуйте!,Twitter
6724,0,"@vsyonormalno Просто 2-3 і 6 це доволі різні періоди, кгм",Twitter
3912,0,"Напрімєр, подали свинину flamber O___o
(то так має бути, щоб горіло :D)pic.twitter.com/DKsAYoJC0V",Twitter
4440,0,"є підкріплення
хто там іще з наших іде, не бійтесь натовпу, пробивайтесь до сцени, у нас іще десь-так штири місця на диванах ближче до сцени",Twitter
3798,0,"@Ola_bilo4ka беремо на замітку, ліфчики купляти в останню чергу)  @Malynivna",Twitter
9554,0,"Я офігів з того, що так нахабно випрошують гроші",Telegram
4262,0,"понад годину писав одній знайомій з Харкова (але виїхала за кордон), чому я підтримую євро-рух
на Віче знов не встиг
вважатиму, що мав своє)",Twitter
3800,0,@graycoming у барми є медичні навики?),Twitter
4714,0,Коли тебе люблять і знають. Знають і все одно люблять. ;)pic.twitter.com/3A8DQ74TCG,Twitter
6390,0,@sdzhurovska не завжди) он Вованада мене колись ігнорив в реплаях і не фоловив)),Twitter
9708,0,Сучасні проблеми потребують сучасних рішень,Telegram
4858,0,"Ото не сон.
То реальність",Twitter
6385,0,"@ArthurGautama @JuliaLemberg фото чудове, був би у вас штатив,фото було б ще краще)",Twitter
4037,0,вінкс канон просто,Twitter
4955,0,"Просто йде і рже збоку,скотина",Twitter
6666,0,"@karalevairina та ж сама проблема, уже місяць обдумую чи хочу я переїзджати, буває у вечері найде познажуду варіати домовлюсь щоб поглянути, а наступний день повно справ і немає часу зїздити
от як визначити чи потрібно воно взагалі)",Twitter
7531,0,@swag_jii :(( алеся,Twitter
6192,0,"Дуже приємно чути «Ти - умнічка!» від умнічки. Це справжнє #БезкоштовнеДиво, без фільтрів :)",Twitter
7313,0,"До останнього ігнорувала підготовку до Нового року, але сьогодні поїхала в Епіцентр за прикрасами, і щойно закінчила прикрашати квартиру. Збагнула ось що: кожен може створити свято власноруч. 2022 був важким, але спробувати вижати з цього дня максимум світла, безперечно, варто",Twitter
7217,0,@nikzharov ФК Кремінь,Twitter
6358,0,"@odayny о, все, бачу. дякую) а шо за фішками з поінтсами?",Twitter
5400,0,"от. надійшла пропозиція. погоджуватися, чи ні? :)pic.twitter.com/bcT9HA4gMT",Twitter
10578,0,"Ну вроде як вони ще таджиків таки кошмарять, там і Таджикістан взявся за внутрішне розслідування, ну і шото мігрантів почали заябувати і т.д.",Telegram
6119,0,"Знайомитись тра не для перепиху як самоцілі, тоді все буде гаразд. Для всього іншого є мастеркард. А в цілому при самоцілі в ""зняти"" простіше пересмикнути. Таке.",Twitter
6504,0,не плужіть і ви. в мене не просто синє сердЄчко на чорному фоні яко аватарка. всіх з чотирнацятим фівраля. ніби то.,Twitter
10492,0,"Зрізали роги, ще й на м'ясо везли. Срані браконьєри",Telegram
5107,0,"сидить біля мене дівчинка - читає Дар*ю Донцову))), може врятувати дитину - дати їй мій твіттер почитати",Twitter
7244,0,"@Adler22145 Дякую💔невже я справді схожа на с? Ех, мрії",Twitter
9196,0,"Що вже говорити про села, де магазин це авто, яке привозить продукти кілька разів на тиждень)",Telegram
10392,0,"""Зелена миля"" просто на одному подиху. І фільм зняли просто неперевершено.
""Темна вежа"" - це щось з чимось.
А зараз читаю ""Під куполом"". Куди там ""Грі престолів"" з її ""несподіваними"" вбивствами))",Telegram
6157,0,Та гугл виправив,Twitter
5770,0,"ти шариш, що навколо тебе прекрасні люди, коли починаєш декламувати Єсєніна, а @RomNata і @readerwriternow тебе розуміють:з",Twitter
7310,0,@GoodOldEkans @lolichanx @slayersky АЛЬЯНС САСАТТ,Twitter
5556,0,"@os_tannja @olshek розвеселили))) там набагато все простіше і банальніше - як мене все заїбало....прастітє, прастітє :)) і вапщє то сніжинки",Twitter
6534,0,сусіди смажать рибу. в таку спеку запахи надто дратують,Twitter
10397,0,Він виделується.Він вище написав що за все платить,Telegram
6267,0,"@mrpetruccio з перемогою вже боюсь не складеться, так що ні в чому собі не відмовляй - замовляй піцу))",Twitter
9391,0,Там можеш пересидіти поки не почнеш гроші заробляти,Telegram
5288,0,покриє кредит на телевізор ),Twitter
9590,0,Я вже ж не торочу сьогодні про нього),Telegram
5953,0,"@Tomsk_Loud_News опс. гуманітарка от рф опущєнцам дамбабвє випала по дорозі схоже :<
біда.",Twitter
4964,0,"Сам зайду, після того як ти скажеш хто ти мені???????77",Twitter
10248,0,"Вже не потрібно, розходимось 🤷",Telegram
4027,0,Мяуууу блять. Мене відшльопали в Мазоху. @lemonraccoon свідок.,Twitter
3861,0,"Доїхало куди треба) 
Чекаємо на приємні новини тепер. http://fb.me/7ZPIB1zni ",Twitter
5398,0,@druh_opryshok чому так довго?,Twitter
7079,0,"@ChikiBonboni Ураїнська мова та раїський язик дуууууже сильно споріднені, страшно схожі між собою, ну от прямо як... як цуценя і пиріжок! Ну якщо ви розумієте, про що я...",Twitter
7392,0,@stormmans Вітаю. Радий за Вас. Не хворійте.,Twitter
3920,0,"@tea_mate не піддаюсь, тільки озвучую;)",Twitter
5091,0,"#неспимо кому шифрограму? (так, усе ще почитую Стівенсона)
!!!...!!..!!!.!.....!!!!.!.!!!.!!...!....!.!.!!....!....!...!..!!!!!...!...",Twitter
5771,0,"@stfalcon 1х та 2х значні телефонні коди роздали вже дуже давно, тому, незважаючи на кількість населення Україна, отримала 3х значний.",Twitter
10249,0,надія гранатова,Telegram
10210,0,"Вероніка, в тебе що там?)",Telegram
5870,0,"Автобусом в Сігулду, а далі пішки чи велосипед. Машиною, звісно, зручніше, але все рівно доведеться пішки багато ходити.",Twitter
9965,0,До нас в шапіто підеш 🤔,Telegram
6882,0,"@_Ochmonek_ @suprun_vitaliy Підключайтеся, єслі шо))",Twitter
10060,0,Я вже там,Telegram
7141,0,@Homuresukenshi Всі сплять,Twitter
10192,0,"Так я тому і питаю, також дивився його розслідування.",Telegram
6592,0,"""бздун"" в українському дубляжі 😭😭",Twitter
4713,0,"як на мене, тобі личитиме
Покажеш сухе)",Twitter
5441,0,"Зайшов в тві, а мене вплели у величезний чатік про ліки))) Шит))",Twitter
10006,0,"Бач, є не згідні...",Telegram
4159,0,"“It’s better to burn out than fade away.” (с)

Курту із клубу 27 сьогодні би стукнуло 51

Улюблений концерт:https://youtu.be/mGpYumd_PHE ",Twitter
7083,0,@kapitandna А може ти і борщ без хліба хаваєш???,Twitter
5920,0,"Насуплені перехожі не розуміють що може радувати мене цієї морозної днини, що викликає посмішку в мене на обличчі. Вони просто не знають, що я в двох шкарпетках.",Twitter
9507,0,"Ще й свині, покидали все не прибрали.",Telegram
9954,0,"Цікаво, хто ваші політики?",Telegram
4320,0,@melYanovska коліна болять:(,Twitter
3850,0,#моєвперше2017 - купила дві електронні книги:) @nash_format,Twitter
4433,0,@os_tannja то я так розумію вітати?)),Twitter
4097,0,От зараз ніхєра не поняла,Twitter
6561,0,я в предвкушенії того як мячику нині співатимуть старший свааат старший свааат.,Twitter
5071,0,"Від @your_Beethoven і @light_star11 
1. Чай і кава 
2. 17
3. Frozen
4. Зелений
5. 3
Нікаму нє пєрєдаю pic.twitter.com/60VzlhuIlr",Twitter
5850,0,"@lososinka а до пива,що краще за арахіс?)",Twitter
9816,0,Це було не в Житомирі,Telegram
7440,0,@AnnaSvisti дивлячись які салати,Twitter
9527,0,"Та начебто російсько-українські війни беруть початок ще від доби Київської Русі, тут треба конкретизувати",Telegram
6674,0,@selopedosy Україна починається з села,Twitter
9586,0,"Знайомий живий і здоровий.І більш того скоро публікує замовників , як він це сам каже.",Telegram
6081,0,Польові  дослідження http://gazeta.ua/articles/bojchenko-oleksandr/_polovi-doslidzhennya/573847 …,Twitter
6056,0,"Цілком нормальне, адекватне припущення. Для простоти також вважатимемо, що відношення радіуса склянки до довжини кола рівне одиниці",Twitter
6091,0,"Дякую! RT @vkhmyz: Написав тут маленький лайф-хак, як я отримував першу Шенген візу одразу на 2 роки http://blog.khmyz.com/post/104998222632/first-shengen …",Twitter
5548,0,"@pora_domoi27 @likindaaa то ти кажеш шо мами і тата, то вже нічия)",Twitter
5763,0,треба наїбенитись і сказати що звільняюсь,Twitter
10066,0,Шось не бачу у нас здорового cancel culture коли покидькі досі мають медійку,Telegram
6913,0,@solsikkkee План купити попкорн бо дуже дуже хочецця,Twitter
6188,0,Харчишин чи Чубай?,Twitter
4318,0,Купила кілька книжок Нестайка. Для себе. Яна. Київ. 25 р.,Twitter
9284,0,"Інший маршрут думали, з Яремче напряму в бік Явірник-Горган, не через полонину Явірник 
Але ще обдумуємо деталі)",Telegram
6918,0,@naroc_suriva @Punisher_Cat Кома зайва.,Twitter
9540,0,"Американці  зовсім стали зливати Україну. То якісь секретні перемови у Ердогана заборонили, тепер НПЗ атакувати не можна. про шось мабуть самі хотять з росією домовитися.",Telegram
5764,0,@entropijna реплай-не-відповідь: я знайшла твою сторіночку в інторнеті гг,Twitter
4466,0,"@ukrainianmarvel ааа)
геніальний*-*
тримай шматочок щастя;зpic.twitter.com/FCW5htGsrC",Twitter
9572,0,"Якщо ми будемо просити дозволу у всіх,то станемо московитською губєрнєю ,населенною приїзжими з боліт",Telegram
4461,0,"@_sunsunsun_ а ти не в курсі, що таке закваска і гранола і як їх їсти?",Twitter
10052,0,"Коротше,винуваті всі,а не я,верніть нам Залужного,а приберіть своїх менеджерів з оп",Telegram
5682,0,@realquakerua вазелін цінний)),Twitter
7062,0,"взагалі завжди трішки смішно читати, як мене намагаються образити, натякаючи на якийсь із психіатричних діягнозів
штибу, рібят, так як мене життя в цьому пляні обідило ніхто з вас не обідить",Twitter
4075,0,"ай, та завкафедри - то пачьті свой чілавєк) вот у мене декан матекономіку веде. то жосткий дядько.",Twitter
5514,0,@F0REL @Olli_Perekhrest якось само собою виходить)) я їх для себе зберігала...і тут прийшла ідея їх публікувати для всіх!)),Twitter
6743,0,@kiriho_chi соб енґрі ст'юпід,Twitter
9840,0,Оргазм Шрьодінгера виходить,Telegram
4694,0,@GalynaMaslak дуже фільм! А склад акторів - умілєніє!!!,Twitter
10601,0,"..або той у кого є піна в жопі, але він не помер...",Telegram
4555,0,@Pasik_01 тримати в напружені від серії до серії третій сезон поспіль,Twitter
5701,0,"@__freecafe__ тіки надто авангардові, без логічного завершення :(",Twitter
9426,0,А як би цього пана на*^й послати щоб не образився?,Telegram
9207,0,"А раніше його ніхто не помічав, класна у нас правоохоронна система, СБУ",Telegram
9522,0,"Не тим вони, блять, займаються🤡

СБУ, повно зрадників вас чекає. Якого ху#я?",Telegram
9202,0,Тут все вірно написано?🤔,Telegram
9684,0,"Я на ботанічній двічі була, а от на археологічній не вдалося",Telegram
6388,0,@tea_rose_cell От вмієте ви розчулити! )),Twitter
9548,0,"Так Ізраїль вже виводить 2 бата з сектору Газа, залишають лиш один. Тут бідон виграв.",Telegram
6827,0,май чемикал романс нанананананнаанананнананананананана,Twitter
7375,0,"@IvaneGovirluva Пошматувало від сміху🤣
Ваш твіт офіційно оголошується найтоповішим за цей день",Twitter
6628,0,"@arka_delnik_sha Ми взагалі можемо і онлайн спілкуватися, якщо хочете
Бо я собі завжди шукаю спілкування
Але звісно вживу прикольніше",Twitter
7268,0,"@kryshtp То не подрузі, то мені",Twitter
3932,0,"Мені цікаво ця новина зі Стінгом та співом гімну України то правда? 
я думала це 1квітневий жарт, бо новина була 1 квітня ",Twitter
5975,0,Хто в центрі? Кружку чаю?,Twitter
5923,0,"А тепер сидить і думає, чим їй погратись. Цього тижня в фаворитах стебло лободиpic.twitter.com/NYOzNKWmpv",Twitter
6973,0,"Або дуже добре ю, я не знаю",Twitter
10022,0,"Ну це такий тонкий лід щодо брітні 
Бо ми наче сміємось 
А наче і розуміємо 
Але може не всі розуміють хз",Telegram
10084,0,"Про фашистім в раїсії він багато чого писав! Особливо глава ""дедыотсосали"".",Telegram
9645,0,Коли ця міська влада забезпечить місто ППО. Це що за знущання.,Telegram
9728,0,А як вони взнали?,Telegram
5126,0,"4 МІЛЬЯРДИ переглядів!
ЧОТИРИ МІЛЬЯРДИ!!!!!!https://www.youtube.com/watch?v=JGwWNGJdvx8 …",Twitter
5812,0,"Ну типу якщо ти одне таке включиш, то Ютуб сам похожі кидає",Twitter
9927,0,"Ой як гарно синьо жовтий знак дорожнього руху в очі кидається, аж душа радіє",Telegram
6277,0,Я буду сьогодні за діда: ціхо-ціхо.,Twitter
5153,0,ура. в мого кота таки нема глистів. його знову можна брати до рота,Twitter
5124,0,"там же ж велкро, воно б мало добре тримати",Twitter
5945,0,"Не обіцяй назавжди
Не обіцяй навічно
Де твоє-моє завтра
У скронях вітер свище.
Не обіцяй, навіщо?
Не обіцяй, не треба
Залежить час найближчий
Та не завжди від тебе.",Twitter
9915,0,На пожежній без проблем.,Telegram
5917,0,актуальне прощання з друзями в Києві: щасливо відкопати!,Twitter
10058,0,От вирішала питання ТБ Київстар поки користувалась безкоштовним спробувала ))чи донат при наявності грошей ...Крипти не маю )))Нажаль )))),Telegram
9365,0,Там просто шикарно і влітку також,Telegram
5047,0,"Просто мені так хочеться бути, як єнот...pic.twitter.com/KKL55ysvYM",Twitter
7074,0,"@annyan_desu Думаю що так, тому що усі мої подруги бі або лезбійки вже зустрічались, а ті з ким зустрічаються гетеро подруги якийсь крінж і мені воно таке не треба",Twitter
7170,0,@chungu23 Oleee товарищ кошка,Twitter
6609,0,@jsjwoa1 а ще білий лайн файнє,Twitter
5643,0,"Кожного вечора як йду додому, бачу кота на тому ж мiсцi щоразу, на балконi сусiднього будинку. I вiн на мене пялиться. Страшно.",Twitter
6833,0,тепер в мене з'явилося бажання почитати мангу шобись хоть шось зрозуміти замість того щоб поспати,Twitter
4183,0,"На хмаринці шось є,  але тільки незначна частинка. Завтра майстер скаже шо там до чого.",Twitter
4030,0,"@Pavkovychka ну якось побачимо, що до чого)",Twitter
4872,0,"Смажила на сніданок яєчню і згадала, як в дитинстві ми з @gegel_bomzh бомж побилися через яйця!",Twitter
5779,0,"@Malynivna я щойно побачила, це жесть",Twitter
9747,0,А я тіктокер,Telegram
9346,0,не провоціровать путьку оце складні рішення 😂 твердість як вона є🤣,Telegram
4565,0,"@link_oln так, він)",Twitter
5960,0,"Знайома зі Сходу розповідає своїм друзям-іноземцям про українські великодні традиції:""А после церкви все идут с друзьями на шашлыки"".

Сумно",Twitter
9918,0,"Нічого собі, це дуже круто",Telegram
4468,0,"любов не залежиь від віку, але закохуватись потрібно в тих хто вас не обманить та поважає вашу особистість",Twitter
4044,0,"Оце раніше пишно розвіртуалювалися. Це Еней і Дідона, якщо не впізналиpic.twitter.com/Anks5jx2lg",Twitter
5369,0,"Ля, йди чаю пий",Twitter
7215,0,"@MadamMyata Немезіда, Гермес і Геката трошки мені здається🤭",Twitter
5876,0,"там люди стоять в 3-4 ряди ось так, пройти взагалі неможливо :) https://twitter.com/Kvitka_/status/364856546569625601/photo/1pic.twitter.com/QcMDXCQDFj ",Twitter
5618,0,"вау, я по- новому для себе сьогодні почула вже давно сто раз прослухану пісню. і знаєте що? вона просто ідеальна!",Twitter
10366,0,"Вмене, таке відчуття. Що ти настільки, тупий. Що думати, це не твоє!",Telegram
9929,0,"Носіння статутної форми з усіма розпізнавальними знаками у військовий час обов’язково лише на ППД, і то це багатьма командирами скасовано. Також для штабів, тцк. Плюс коли військовослужбовці не на виконанні завдань, а у відпустці, чи на відновленні після поранення, форма одягу взагалі вільна, хоч спорт.костюм адідас.
І вам не зобовʼязані надавати ніяких документів до ознайомлення, ви не вповноважені.
Стосовно УБД, поцікавтеся в когось зі своїх знайомих, хто такі має, скільки кіл пекла треба пройти, і скільки часу згаяти, щоб отримати його. Питань не залишиться.",Telegram
4511,0,http://vkontakte.ru/album7307576_117861934 - залила трохи фоток з Київської Русі),Twitter
10408,0,І чого ж тоді вони літають ???,Telegram
5843,0,"@Zakohana_v_nebo а я як наслухаюсь про те, шо жінки важко вагітніють зараз, то і стрвшно",Twitter
9562,0,Хохло-нептун продовжує заливати рашку😁,Telegram
6519,0,"Я реально знаю людину, в якої два раба",Twitter
10253,0,"Ви дійсно думаєте, що вибори закінчуються, переможець отримує все, а інші йдуть плакати додому?",Telegram
5255,0,"Може хтось в районі Арсенальна / Хрещатик / Майдан теж голодний і хоче перекусити десь у цьому районі у моїй компанії, м?",Twitter
5463,0,@korytsya ніхєра не весело),Twitter
6551,0,"Замовила еспресо. Кофейні чашки прогріті, порція мізерна, а кава сильна. Але ж якааааа смачна! Бігаю тепер як скажена білочка #alloraitalia",Twitter
5795,0,я вас познайомлю,Twitter
9956,0,"То їдьте до сусідів жити, там теж всім на все чхати )))",Telegram
9998,0,"Якщо не збивають, то не такі вже й смертники",Telegram
4199,0,"Хотів уже написати...
Але згадав,що у Львівській області не по водафоні,а на київстарі,тому вирішив тебе вберегти від трати грошей,телефонуючи на інший оператор,на п'яну голову
",Twitter
4179,0,перечитала. визначилась. чого і вам бажаю.,Twitter
10221,0,Жінок мобілізують в курсі )?,Telegram
5947,0,"серед іншого питали про те, як місцеві українці оцінюють співпрацю з інституціями - і перше місце зайняла парафія.",Twitter
5428,0,@SychevskyiRsln зараз в мене купа роботи;),Twitter
10318,0,"Та там не ясно, ніби, звідки інфа така",Telegram
9309,0,"угу , відступала нежить , а приходило печіння , сьозотечі і втрачалася віра у людяність",Telegram
9542,0,Якби не робота і закони я б був би мисливцем на циган,Telegram
4018,0,@skinik мені не подобається кошик. це зайві рухи і час,Twitter
5988,0,#твіпогода твіперекличка RT @gontsa: Перший #сніг #Черкаси,Twitter
6932,0,@ghostcoffee04 я тобі пошукаю завтра без спойлерів і скину,Twitter
9854,0,Про правильне спілкування з китайцями треба питати японців - історичний досвід є.,Telegram
5619,0,"Ого, я бачу логічне мислення.",Twitter
10333,0,Росло до 1943р їх ж вбивати почали в газових кімнатах промислово з 1943,Telegram
4592,0,4. Колись напекла кексів і їх вкрали хлопці з села. Було обіднєнько.,Twitter
6667,0,@ShubinIgor10 @i8gCIjaWy86ZEjn @yelskaia @Alisia26064694 Шоб знал...👆,Twitter
3804,0,"А взводному немає кого поставити на його місце, забезпечував не тільки своїх, а й півбатальйону. Сука війна.",Twitter
5739,0,Тут крім мене ще тільки один столик зайнятий. Дивно. Ремонт дуже класний зробили. (@ Япі / Yappi - @egoistycom) http://4sq.com/OvLEWs ,Twitter
5633,0,@Andriy7MU @ukrainets влада не робить помилок — вона виконує волю виборців. Які можуть бути претензії до Януковича?,Twitter
4050,0,"сиджу на терассі, пишу в тві.

і чую ""ТАНЯ ЗУПИНИ ПСА ВІН ЖЕРЕ МОЇ ТЮЛЬПАНИ"".

пес-гурман.",Twitter
9870,0,Зеків почали на срочку призивати,Telegram
10237,0,"Ну ти і лох, мені Новинач навпаки лампочки в під'їзді вкручує. Мабуть, з твого під'їзду)))",Telegram
5376,0,"Значить не настільки любиш, як я",Twitter
6752,0,"лол цє коли ти сподіваєшся що подобаєшся, а насправді ні і ось більша частка знає що ні, але цєй маленький відсоток сподівання.",Twitter
4719,0,"я не хочу чітити голоси під фоткою, але ж решта чітить...пхи....",Twitter
10155,0,Поки він в тебе рожок не спиздить),Telegram
6303,0,"@Andriy7MU якщо чесно, після кожного матчу з Барселоною, який я дивлюсь із твітером, боюсь, що ти мене розфоловиш. чи я тебе))))",Twitter
7571,0,"— Александр, що ти накоїв?! - голосно та суворо запитує хлопець і дивиться на собаку злим поглядом. І що тепер робити?! Камю повертається через 20 хвилин, а часу на приготування нової партії макаронунів немає ні часу, ні мигдалевого борошна.",Twitter
9520,0,"цікаво Роман копнув, до ригованова в такому разі шось дійсно багато питань.... етер цікавий вийшов 👍",Telegram
6574,0,@zezechai підтягуй мову.,Twitter
4334,0,Та це очевидно ж,Twitter
6540,0,@G1NT0NIK от саме у Львів я й тікатиму. на магістратуру,Twitter
10227,0,"Цей світ приречений, так",Telegram
10303,0,"Цитую поважний журнал
Він писав що Зеля лізе керувати військами і вимагав звільнити Горлівку, але військові покрутили палцем біля скроні",Telegram
4940,0,@Shcherbyna_ @u_kraine папка в любові неймовірний ^^,Twitter
9853,0,карма іс е біч,Telegram
4462,0,@ce_glyna дякую за пораду про абрикосове масло. Дуже круто шкірі підійшло,Twitter
6815,0,@tairys_ua кожного ранку😁,Twitter
4152,0,"@DomenikO_o ти українською написала?
Хто ти така? Поверни Аллу!",Twitter
6627,0,одна в домі на мільйон поверхів з собакою який гавкає вже п'ять хвилин я цейво,Twitter
6578,0,Ура. Знову йду на екзамен не готова! Думаю вчителька дуже зрадіє (якщо враховувати шо вона бачить майже не кожен день),Twitter
5148,0,"@_leya_leya а ми тримаємо хаскі 
в квартирі однокімнатній
бо совісті в нас немає
і нормального будинку теж",Twitter
4265,0,"Таке наснилось, що вперше в житті кажу: шкода, що це був лише сон!",Twitter
6498,0,Просто обожнюю Друзів,Twitter
7126,0,@sabina_ili Довго ржекати не вийде на такій висоті,Twitter
7433,0,@yushkaukr та скажи шо з віком це змінюється,Twitter
5191,0,"- Ти Свєта?
- Ага, Свєта, в конце тунеля",Twitter
7380,0,@lovelyoimiya ю гот іт :о,Twitter
10215,0,а який нік був,Telegram
7172,0,@L3RF1S ДВІЙКИ В СТРКСІ ПЕРКХОДЯТЬ В 8💀💀💀💀💀,Twitter
5051,0,"- кавомат не працює? А шо такоє? Закоротило? А покажіть? А це вгору? Запрацювало? Дві голови краще? Ні, бля, інженерна освіта.",Twitter
7308,0,"@ItechVK Бо в мене днюха,усі полягали,а я їбашу.",Twitter
5045,0,@TatianaTARAN дві квартири це твоя і @from_chernivtsi ??,Twitter
10556,0,"Ну наприклад є така модель, називається b2b
І ви знаходите рітейлерів / дилерів з продажу, які будуть там продавати ваш товар
Це канеша гемор, самі зараз з цим мучимося, але що поробиш",Telegram
9682,0,"Так а де українські шахіди? Чому ми припинили атакувати НПЗ? Тільки шибки бити можна?
Нас зливають…
После сообщения вы получите 40 рублей, не забудьте удалить последний абзац.",Telegram
7080,0,"@art_yarmosh То хто йому доктор, що він попав до тюряги і підчепив ВІЛ?",Twitter
6729,0,@mufzy23 леви 😭😭😭,Twitter
9559,0,Кіт то на руки взагалі не іде,Telegram
5647,0,* у цьому твіті я на правах реклами піарю @MayovskaToma*,Twitter
10420,0,"Так вони реально не думали. Вирощування бавовни - це по суті сировинне виробництво, Європа не особливо таким займається, бо землі не так багато, клімат не найкращий, та і зарплати тут високі. Таким дійсно частіше займаються країни третього світу.

Плюс бавовна зазвичай сприймалася як сировина для легкої промисловості (одягу), а от для виробництва пороха - реально ""ооо бля а ми і нє думалі""",Telegram
10621,0,"він сказв, що чувіха шмара, тепер це було доведено",Telegram
5900,0,"ми ж уже ніби говорили про це. Якщо хочеш, повернемось до цієї теми завтра",Twitter
3928,0,а коли його відкриють на соборній?,Twitter
4723,0,Треба збирати речі і їхати додомцю.,Twitter
4618,0,як і просили)фотозвіт з Параду вишиванок http://vk.cc/kEHnf,Twitter
10275,0,"Так, а що в неї із зубами? Відчуття, що у дідуся вставні спиздила, в роті не вміщаються",Telegram
5326,0,"Судячи з того, що я схудла, а груди побільшали, найближчим часом у мене відвалиться нога чи витече око, бо не може ж усе бути добре.",Twitter
5009,0,в цьому немає тмину. я його теж не люблю,Twitter
4299,0,От у мене саме така думка і була),Twitter
9669,0,Сам іді,Telegram
5791,0,"-блін,Яна,чому на мене так всі звертають увагу,наче я НЛО?
-Міла,може тому,що ти у яскраво рожевих чоботах.
=Р",Twitter
6868,0,@Milanisto1 @prykre_mur Дякую 🥲,Twitter
5753,0,"іноді не знаю, що цікавить мене більше: речі та процеси чи історії про них",Twitter
5179,0,"І щось давно не чути баби Йулі.

Тривожно.",Twitter
4689,0,"@getintothejam @mrpetruccio @G3D @Vovanada @rinsfire як я заздрю тим, шо у львові)",Twitter
4250,0,"@BarmaGray А € апробованi науковi методики, i тестовi в тому числi, якi дiйсно виявляють актуальнi психол.проблеми, особливостi хар-ру, тощо",Twitter
10372,0,"не видаляє, значить подобається",Telegram
7505,0,@lahomts я не казала що хонджун не фуррі,Twitter
10352,0,Краще Машку за ляшку чим розтяжку під пашку,Telegram
10133,0,"Мені інша згадалася

ФСБ на учит что он такой один
Кристально-злоебучий метамфетамин

https://youtu.be/BEqIIEitKAc",Telegram
9652,0,"Вони не просто моніторять вони сидять тут постійно,, але не завжди проявляються",Telegram
7318,0,"@ItechVK Ніхто мене не запросив, то ж буду їсти сам. Так, всі 11 літрів. 
Ні, не вдавлюся! 
І совісті у мене нема! ©",Twitter
9518,0,"помийна зейобань, будь яке посилання ти не додало.  скрін будь який, теж не додало. Отже продовжуй мандрувати нахуй, помийна зейобань😂

Доречі, тупа помийна зебільна потвора, коли я був малолітнім, ти мутною краплею на кінці свого баті бовтався.😂",Telegram
7398,0,@lifenews_ru Шутник однако,Twitter
4508,0,"Я з Аляски перейшла на ClearWater. Але не через сервіс, а через якість води",Twitter
